age,citizenship,event_location_district,event_location_region,gender,took_part_in_the_hostilities,place_of_residence_district,type_of_injury,ammunition,killed_by,event_year,event_month
34.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
16.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
18.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
27.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
17.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
17.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,3
43.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,3
18.0,Palestinian,Qalqiliya,West Bank,M,0.0,Qalqiliya,gunfire,Unknown,Israeli security forces,2003,3
21.0,Palestinian,Jenin,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,3
28.0,Palestinian,Tubas,West Bank,M,1.0,Tubas,gunfire,Unknown,Israeli security forces,2003,3
29.0,Palestinian,Tubas,West Bank,M,1.0,Tubas,gunfire,Unknown,Israeli security forces,2003,3
22.0,Palestinian,Tubas,West Bank,M,1.0,Tubas,gunfire,Unknown,Israeli security forces,2003,3
17.0,Palestinian,Tubas,West Bank,M,1.0,Tubas,gunfire,Unknown,Israeli security forces,2003,3
22.0,Palestinian,Tubas,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,3
20.0,Palestinian,Tulkarm,West Bank,M,1.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,3
52.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,3
24.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2003,3
19.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
19.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
23.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,3
20.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2003,3
22.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2003,3
20.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,3
21.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2003,3
21.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2003,3
20.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,3
20.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,3
61.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2003,3
36.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2003,3
30.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,3
23.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,3
13.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,3
52.0,Palestinian,Jenin,West Bank,F,0.0,Jenin,gunfire,Unknown,Israeli security forces,2003,3
84.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,3
18.0,Palestinian,Jenin,West Bank,M,0.0,Jenin,gunfire,Unknown,Israeli security forces,2003,3
75.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
55.0,Palestinian,Rafah,Gaza Strip,F,0.0,Rafah,house demolition,Unknown,Israeli security forces,2003,3
22.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
24.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
14.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
21.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
24.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
24.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
16.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
44.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2003,3
22.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,3
15.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,3
50.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,3
25.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,3
9.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,3
33.0,Palestinian,Deir al-Balah,Gaza Strip,F,0.0,Deir al-Balah,house demolition,Unknown,Israeli security forces,2003,3
62.0,Palestinian,Qalqiliya,West Bank,M,0.0,Qalqiliya,gunfire,Unknown,Israeli security forces,2003,2
23.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
13.0,Palestinian,Rafah,Gaza Strip,M,0.0,Rafah,gunfire,Unknown,Israeli security forces,2003,2
14.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
24.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,2
15.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
23.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,house demolition,Unknown,Israeli security forces,2003,2
31.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
15.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
16.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
15.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
27.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
32.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
19.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
43.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
23.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
28.0,Palestinian,North Gaza,Gaza Strip,M,0.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
20.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
35.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,2
61.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
17.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
23.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,2
27.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
27.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
32.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
16.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
23.0,Palestinian,Gaza,Gaza Strip,M,0.0,Rafah,gunfire,Unknown,Israeli security forces,2003,2
28.0,Palestinian,North Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
25.0,Palestinian,North Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
27.0,Palestinian,Hebron,West Bank,M,0.0,Hebron,gunfire,Unknown,Israeli security forces,2003,2
30.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
28.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
22.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,house demolition,Unknown,Israeli security forces,2003,2
28.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,house demolition,Unknown,Israeli security forces,2003,2
23.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,house demolition,Unknown,Israeli security forces,2003,2
30.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
27.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
27.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
25.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
33.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,2
22.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
35.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
22.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
21.0,Palestinian,Rafah,Gaza Strip,M,1.0,Rafah,house demolition,Unknown,Israeli security forces,2003,2
33.0,Palestinian,Rafah,Gaza Strip,M,1.0,Rafah,house demolition,Unknown,Israeli security forces,2003,2
22.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
18.0,Palestinian,North Gaza,Gaza Strip,M,0.0,Deir al-Balah,gunfire,shell,Israeli security forces,2003,2
20.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,shell,Israeli security forces,2003,2
24.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,2
8.0,Palestinian,Qalqiliya,West Bank,M,0.0,Qalqiliya,gunfire,Unknown,Israeli security forces,2003,2
25.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
10.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,2
13.0,Palestinian,Tubas,West Bank,M,0.0,Tubas,gunfire,Unknown,Israeli security forces,2003,2
25.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,2
18.0,Palestinian,Nablus,West Bank,M,1.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
20.0,Palestinian,Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2003,2
20.0,Palestinian,Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2003,2
19.0,Palestinian,Nablus,West Bank,M,1.0,Nablus,gunfire,Unknown,Israeli security forces,2003,2
65.0,Palestinian,Deir al-Balah,Gaza Strip,F,0.0,Deir al-Balah,house demolition,Unknown,Israeli security forces,2003,2
20.0,Palestinian,Qalqiliya,West Bank,M,0.0,Qalqiliya,gunfire,Unknown,Israeli security forces,2003,2
25.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,2
65.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,2
22.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,2
21.0,Palestinian,Jenin,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
23.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,1
19.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,1
26.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Jenin,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
20.0,Palestinian,Jenin,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
8.0,Palestinian,Rafah,Gaza Strip,M,0.0,Rafah,gunfire,Unknown,Israeli security forces,2003,1
17.0,Palestinian,Jenin,West Bank,M,0.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
17.0,Palestinian,Jenin,West Bank,M,0.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
22.0,Palestinian,Jenin,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
28.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
23.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
24.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
21.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
24.0,Palestinian,Ramallah and al-Bira,West Bank,M,0.0,Ramallah and al-Bira,gunfire,Unknown,Israeli civilians,2003,1
19.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
21.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
15.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
17.0,Palestinian,Gaza,Gaza Strip,M,0.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
27.0,Palestinian,Gaza,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
20.0,Palestinian,Nablus,West Bank,M,1.0,Nablus,gunfire,Unknown,Israeli security forces,2003,1
45.0,Palestinian,Nablus,West Bank,F,1.0,Nablus,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,shell,Israeli security forces,2003,1
20.0,Palestinian,Jenin,West Bank,M,0.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
25.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,1
18.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2003,1
23.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli civilians,2003,1
45.0,Palestinian,Jenin,West Bank,M,0.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
15.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,1
20.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
19.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,Unknown,Israeli security forces,2003,1
23.0,Palestinian,Israel,Israel,M,1.0,Unknown,gunfire,Unknown,Israeli security forces,2003,1
18.0,Palestinian,Israel,Israel,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2003,1
45.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2003,1
13.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,missile,Israeli security forces,2003,1
14.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,missile,Israeli security forces,2003,1
19.0,Palestinian,Israel,Israel,M,1.0,Jenin,hit by a vehicle,Unknown,Israeli security forces,2003,1
30.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,1
20.0,Palestinian,Bethlehem,West Bank,M,0.0,Bethlehem,gunfire,Unknown,Israeli security forces,2003,1
30.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,1
18.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,1
35.0,Palestinian,Khan Yunis,Gaza Strip,M,0.0,Khan Yunis,gunfire,shell,Israeli security forces,2003,1
25.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,1
24.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,1
26.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2003,1
17.0,Palestinian,Israel,Israel,M,1.0,Tulkarm,gunfire,Unknown,Israeli security forces,2003,1
21.0,Palestinian,Rafah,Gaza Strip,M,1.0,Rafah,gunfire,Unknown,Israeli security forces,2003,1
16.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,shell,Israeli security forces,2003,1
16.0,Palestinian,North Gaza,Gaza Strip,M,0.0,Deir al-Balah,gunfire,shell,Israeli security forces,2003,1
16.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,shell,Israeli security forces,2003,1
23.0,Palestinian,Nablus,West Bank,M,1.0,Nablus,gunfire,Unknown,Israeli security forces,2003,1
20.0,Palestinian,Nablus,West Bank,M,1.0,Nablus,gunfire,Unknown,Israeli security forces,2002,12
17.0,Palestinian,Hebron,West Bank,M,0.0,Hebron,beating,Unknown,Israeli security forces,2002,12
37.0,Palestinian,Jenin,West Bank,M,0.0,Jenin,gunfire,Unknown,Israeli security forces,2002,12
20.0,Palestinian,Israel,Israel,M,1.0,Unknown,hit by a vehicle,Unknown,Israeli security forces,2002,12
11.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2002,12
11.0,Palestinian,Khan Yunis,Gaza Strip,F,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
19.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2002,12
20.0,Palestinian,Hebron,West Bank,M,1.0,Hebron,gunfire,Unknown,Israeli security forces,2002,12
16.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2002,12
26.0,Palestinian,Ramallah and al-Bira,West Bank,M,1.0,Ramallah and al-Bira,gunfire,Unknown,Israeli security forces,2002,12
22.0,Palestinian,Ramallah and al-Bira,West Bank,M,0.0,Ramallah and al-Bira,gunfire,Unknown,Israeli security forces,2002,12
21.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Gaza,gunfire,flechette shells,Israeli security forces,2002,12
27.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2002,12
17.0,Palestinian,Ramallah and al-Bira,West Bank,M,0.0,Ramallah and al-Bira,gunfire,Unknown,Israeli security forces,2002,12
35.0,Palestinian,Jenin,West Bank,M,1.0,Jenin,gunfire,Unknown,Israeli security forces,2002,12
26.0,Palestinian,Nablus,West Bank,M,1.0,Nablus,gunfire,Unknown,Israeli security forces,2002,12
14.0,Palestinian,North Gaza,Gaza Strip,M,0.0,North Gaza,gunfire,Unknown,Israeli security forces,2002,12
12.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2002,12
22.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
12.0,Palestinian,Rafah,Gaza Strip,F,0.0,Rafah,gunfire,Unknown,Israeli security forces,2002,12
25.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2002,12
48.0,Palestinian,Rafah,Gaza Strip,F,0.0,Rafah,gunfire,Unknown,Israeli security forces,2002,12
11.0,Palestinian,Rafah,Gaza Strip,F,0.0,Rafah,gunfire,Unknown,Israeli security forces,2002,12
15.0,Palestinian,Rafah,Gaza Strip,M,0.0,Rafah,gunfire,Unknown,Israeli security forces,2002,12
26.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2002,12
19.0,Palestinian,North Gaza,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2002,12
23.0,Palestinian,Gush Katif,Gaza Strip,M,1.0,Khan Yunis,gunfire,flechette shells,Israeli security forces,2002,12
27.0,Palestinian,Gaza,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
21.0,Palestinian,Gaza,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
35.0,Palestinian,Gaza,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
26.0,Palestinian,Gaza,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
27.0,Palestinian,Gaza,Gaza Strip,M,0.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
27.0,Palestinian,Nablus,West Bank,M,0.0,Nablus,gunfire,Unknown,Israeli security forces,2002,12
24.0,Palestinian,Khan Yunis,Gaza Strip,M,1.0,Khan Yunis,gunfire,Unknown,Israeli security forces,2002,12
21.0,Palestinian,Nablus,West Bank,F,0.0,Nablus,gunfire,Unknown,Israeli security forces,2002,12
28.0,Palestinian,Tulkarm,West Bank,M,0.0,Tulkarm,gunfire,Unknown,Israeli security forces,2002,12
41.0,Palestinian,Rafah,Gaza Strip,F,0.0,Rafah,gunfire,live ammunition,Israeli security forces,2002,12
27.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,missile,Israeli security forces,2002,12
30.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,missile,Israeli security forces,2002,12
28.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2002,12
28.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2002,12
30.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,North Gaza,gunfire,missile,Israeli security forces,2002,12
28.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2002,12
26.0,Palestinian,Deir al-Balah,Gaza Strip,M,1.0,North Gaza,gunfire,Unknown,Israeli security forces,2002,12
21.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,missile,Israeli security forces,2002,12
16.0,Palestinian,Deir al-Balah,Gaza Strip,M,0.0,Deir al-Balah,gunfire,missile,Israeli security forces,2002,12
30.0,Palestinian,Deir al-Balah,Gaza Strip,F,0.0,Deir al-Balah,gunfire,Unknown,Israeli security forces,2002,12
